ID CIP2,CIP2,ID CIP4,CIP4,ID CIP6,CIP6,ID Year,Year,ID Nation,Nation,ID Degree,Degree,Completions,Slug CIP6,Geography,ID Geography,Slug Geography
"11","Computer and Information Sciences and Support Services","1101","General Computer & Information Sciences","110103","Information Technology",2013,"2013","01000US","United States",5,"Bachelors Degree",77,"information-technology","Georgia","04000US13","georgia"
"11","Computer and Information Sciences and Support Services","1102","Computer Programming","110201","General Computer Programming",2013,"2013","01000US","United States",5,"Bachelors Degree",4,"general-computer-programming","Georgia","04000US13","georgia"
"11","Computer and Information Sciences and Support Services","1104","Information Sciences","110401","Information Science",2013,"2013","01000US","United States",5,"Bachelors Degree",199,"information-science","Georgia","04000US13","georgia"
"11","Computer and Information Sciences and Support Services","1105","Computer Systems Analysis","110501","Computer Systems Analysis",2013,"2013","01000US","United States",5,"Bachelors Degree",51,"computer-systems-analysis-110501","Georgia","04000US13","georgia"
"11","Computer and Information Sciences and Support Services","1107","Computer Science","110701","Computer Science",2013,"2013","01000US","United States",5,"Bachelors Degree",154,"computer-science-110701","Georgia","04000US13","georgia"
"11","Computer and Information Sciences and Support Services","1108","Computer Software & Media Applications","110801","Web Page, Digital, & Information Resource Design",2013,"2013","01000US","United States",5,"Bachelors Degree",24,"web-page-digital-information-resource-design","Georgia","04000US13","georgia"
"11","Computer and Information Sciences and Support Services","1108","Computer Software & Media Applications","110803","Computer Graphics",2013,"2013","01000US","United States",5,"Bachelors Degree",47,"computer-graphics","Georgia","04000US13","georgia"
"11","Computer and Information Sciences and Support Services","1109","Networking & Telecommunication Systems","110901","Computer Systems Networking & Telecommunications",2013,"2013","01000US","United States",5,"Bachelors Degree",53,"computer-systems-networking-telecommunications","Georgia","04000US13","georgia"
"11","Computer and Information Sciences and Support Services","1110","Computer Technology Administration & Management","111001","Network & System Administration",2013,"2013","01000US","United States",5,"Bachelors Degree",4,"network-system-administration","Georgia","04000US13","georgia"
"11","Computer and Information Sciences and Support Services","1110","Computer Technology Administration & Management","111003","Computer & Information Systems Security",2013,"2013","01000US","United States",5,"Bachelors Degree",45,"computer-information-systems-security","Georgia","04000US13","georgia"
"11","Computer and Information Sciences and Support Services","1110","Computer Technology Administration & Management","111004","Web Multimedia Management & Webmaster",2013,"2013","01000US","United States",5,"Bachelors Degree",11,"web-multimedia-management-webmaster","Georgia","04000US13","georgia"
"11","Computer and Information Sciences and Support Services","1110","Computer Technology Administration & Management","111099","Other Computer & Information Technology Services Management",2013,"2013","01000US","United States",5,"Bachelors Degree",2,"other-computer-information-technology-services-management","Georgia","04000US13","georgia"
"12","Personal & Culinary Services","1205","Culinary Arts & Related Services","120504","Restaurant, Culinary, & Catering Management",2013,"2013","01000US","United States",5,"Bachelors Degree",19,"restaurant-culinary-catering-management","Georgia","04000US13","georgia"
"13","Education","1301","General Education","130101","General Education",2013,"2013","01000US","United States",5,"Bachelors Degree",15,"general-education-130101","Georgia","04000US13","georgia"
"13","Education","1304","Educational Administration & Support","130410","Urban Education & Leadership",2013,"2013","01000US","United States",5,"Bachelors Degree",40,"urban-education-leadership","Georgia","04000US13","georgia"
"13","Education","1310","Special Education","131001","General Special Education & Teaching",2013,"2013","01000US","United States",5,"Bachelors Degree",316,"general-special-education-teaching","Georgia","04000US13","georgia"
"13","Education","1310","Special Education","131006","Education of Individuals with Mental Retardation",2013,"2013","01000US","United States",5,"Bachelors Degree",8,"education-of-individuals-with-mental-retardation","Georgia","04000US13","georgia"
"13","Education","1310","Special Education","131012","Education of Individuals with Speech or Language Impairments",2013,"2013","01000US","United States",5,"Bachelors Degree",16,"education-of-individuals-with-speech-or-language-impairments","Georgia","04000US13","georgia"
"13","Education","1310","Special Education","131018","Education of Individuals in Middle School Special Education Programs",2013,"2013","01000US","United States",5,"Bachelors Degree",3,"education-of-individuals-in-middle-school-special-education-programs","Georgia","04000US13","georgia"
"13","Education","1312","Teacher Education at Specific Levels & Methods","131202","Elementary Education & Teaching",2013,"2013","01000US","United States",5,"Bachelors Degree",778,"elementary-education-teaching","Georgia","04000US13","georgia"
"13","Education","1312","Teacher Education at Specific Levels & Methods","131203","Middle School Education & Teaching",2013,"2013","01000US","United States",5,"Bachelors Degree",503,"middle-school-education-teaching","Georgia","04000US13","georgia"
"13","Education","1312","Teacher Education at Specific Levels & Methods","131205","Secondary Education & Teaching",2013,"2013","01000US","United States",5,"Bachelors Degree",10,"secondary-education-teaching","Georgia","04000US13","georgia"
"13","Education","1312","Teacher Education at Specific Levels & Methods","131209","Kindergarten & Preschool Education",2013,"2013","01000US","United States",5,"Bachelors Degree",206,"kindergarten-preschool-education","Georgia","04000US13","georgia"
"13","Education","1312","Teacher Education at Specific Levels & Methods","131210","Early Childhood Education & Teaching",2013,"2013","01000US","United States",5,"Bachelors Degree",925,"early-childhood-education-teaching","Georgia","04000US13","georgia"
"13","Education","1312","Teacher Education at Specific Levels & Methods","131299","Teacher Education & Professional Development",2013,"2013","01000US","United States",5,"Bachelors Degree",0,"teacher-education-professional-development","Georgia","04000US13","georgia"
"13","Education","1313","Teacher Education for Specific Subject Areas","131301","Agricultural Teacher Education",2013,"2013","01000US","United States",5,"Bachelors Degree",33,"agricultural-teacher-education","Georgia","04000US13","georgia"
"13","Education","1313","Teacher Education for Specific Subject Areas","131302","Art Teacher Education",2013,"2013","01000US","United States",5,"Bachelors Degree",38,"art-teacher-education","Georgia","04000US13","georgia"
"13","Education","1313","Teacher Education for Specific Subject Areas","131303","Business Teacher Education",2013,"2013","01000US","United States",5,"Bachelors Degree",9,"business-teacher-education","Georgia","04000US13","georgia"
"13","Education","1313","Teacher Education for Specific Subject Areas","131305","English & Language Arts Teacher Education",2013,"2013","01000US","United States",5,"Bachelors Degree",31,"english-language-arts-teacher-education","Georgia","04000US13","georgia"
"13","Education","1313","Teacher Education for Specific Subject Areas","131306","Foreign Language Teacher Education",2013,"2013","01000US","United States",5,"Bachelors Degree",12,"foreign-language-teacher-education","Georgia","04000US13","georgia"
"13","Education","1313","Teacher Education for Specific Subject Areas","131307","Health Teacher Education",2013,"2013","01000US","United States",5,"Bachelors Degree",0,"health-teacher-education","Georgia","04000US13","georgia"
"13","Education","1313","Teacher Education for Specific Subject Areas","131308","Family & Consumer Sciences Teacher Education",2013,"2013","01000US","United States",5,"Bachelors Degree",16,"family-consumer-sciences-teacher-education","Georgia","04000US13","georgia"
"13","Education","1313","Teacher Education for Specific Subject Areas","131311","Mathematics Teacher Education",2013,"2013","01000US","United States",5,"Bachelors Degree",32,"mathematics-teacher-education","Georgia","04000US13","georgia"
"13","Education","1313","Teacher Education for Specific Subject Areas","131312","Music Teacher Education",2013,"2013","01000US","United States",5,"Bachelors Degree",103,"music-teacher-education","Georgia","04000US13","georgia"
"13","Education","1313","Teacher Education for Specific Subject Areas","131314","Physical Education Teaching & Coaching",2013,"2013","01000US","United States",5,"Bachelors Degree",305,"physical-education-teaching-coaching","Georgia","04000US13","georgia"
"13","Education","1313","Teacher Education for Specific Subject Areas","131316","General Science Teacher Education",2013,"2013","01000US","United States",5,"Bachelors Degree",15,"general-science-teacher-education","Georgia","04000US13","georgia"
"13","Education","1313","Teacher Education for Specific Subject Areas","131318","Social Studies Teacher Education",2013,"2013","01000US","United States",5,"Bachelors Degree",32,"social-studies-teacher-education","Georgia","04000US13","georgia"
"13","Education","1313","Teacher Education for Specific Subject Areas","131319","Technical Teacher Education",2013,"2013","01000US","United States",5,"Bachelors Degree",4,"technical-teacher-education","Georgia","04000US13","georgia"
"13","Education","1313","Teacher Education for Specific Subject Areas","131320","Trade & Industrial Teacher Education",2013,"2013","01000US","United States",5,"Bachelors Degree",27,"trade-industrial-teacher-education","Georgia","04000US13","georgia"
"13","Education","1313","Teacher Education for Specific Subject Areas","131322","Biology Teacher Education",2013,"2013","01000US","United States",5,"Bachelors Degree",2,"biology-teacher-education","Georgia","04000US13","georgia"
"13","Education","1313","Teacher Education for Specific Subject Areas","131324","Drama & Dance Teacher Education",2013,"2013","01000US","United States",5,"Bachelors Degree",13,"drama-dance-teacher-education","Georgia","04000US13","georgia"
"13","Education","1313","Teacher Education for Specific Subject Areas","131328","History Teacher Education",2013,"2013","01000US","United States",5,"Bachelors Degree",2,"history-teacher-education","Georgia","04000US13","georgia"
